"DAY","CELL_NAME","ENBNAME","FDD_TDD","DL_EARFCN","MMM","LTE_CONG"
16/07/23,"JA022_L8","JA022","CELL_FDD",6200,"07-2023",0
16/07/23,"BOU107_L8","BOU107","CELL_FDD",6200,"07-2023",0
16/07/23,"OUR1016_L1","OUR1016","CELL_FDD",1850,"07-2023",0
16/07/23,"JAD700_L2","JAD700","CELL_FDD",1850,"07-2023",0
16/07/23,"JAD083_L3","JAD083","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR1068_L2","MAR1068","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR1066_L1","MAR1066","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1319_L3","CAS1319","CELL_FDD",1850,"07-2023",0
16/07/23,"FES983_L2","FES983","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS474_L3","CAS474","CELL_FDD",1850,"07-2023",0
16/07/23,"CA001_L1","CA001","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS112_L1","CAS112","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR1051_L3","MAR1051","CELL_FDD",1850,"07-2023",1
16/07/23,"ME018_L3","ME018","CELL_FDD",1850,"07-2023",0
16/07/23,"MHA003_L8","MHA003","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS1205_L2","CAS1205","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1117_L1","CAS1117","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1311_L3","CAS1311","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS180_TDD_L101","CAS180","CELL_TDD",41825,"07-2023",0
16/07/23,"CA022_TDD_L106","CA022","CELL_TDD",42825,"07-2023",0
16/07/23,"MOH715_L2","MOH715","CELL_FDD",1850,"07-2023",0
16/07/23,"MOH715_L3","MOH715","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1806_L9","CAS1806","CELL_FDD",6200,"07-2023",0
16/07/23,"TEM102_L9","TEM102","CELL_FDD",6200,"07-2023",1
16/07/23,"CAS1902_L1","CAS1902","CELL_FDD",1850,"07-2023",1
16/07/23,"MEK782_L3","MEK782","CELL_FDD",1850,"07-2023",0
16/07/23,"CHT114_L9","CHT114","CELL_FDD",6200,"07-2023",1
16/07/23,"BEN034_L9","BEN034","CELL_FDD",6200,"07-2023",1
16/07/23,"KFR067_L9","KFR067","CELL_FDD",6200,"07-2023",1
16/07/23,"ME019_TDD_L3","ME019","CELL_TDD",41825,"07-2023",0
16/07/23,"KEN1034_TDD_L6","KEN1034","CELL_TDD",42825,"07-2023",0
16/07/23,"MEK645_L1","MEK645","CELL_FDD",1850,"07-2023",0
16/07/23,"KEN1020_TDD_L3","KEN1020","CELL_TDD",41825,"07-2023",0
16/07/23,"CAS1674_L3","CAS1674","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1640_L8","CAS1640","CELL_FDD",6200,"07-2023",1
16/07/23,"AGA1209_L4","AGA1209","CELL_FDD",3250,"07-2023",0
16/07/23,"AGA1209_L2","AGA1209","CELL_FDD",1850,"07-2023",0
16/07/23,"RAB175_L5","RAB175","CELL_FDD",3250,"07-2023",0
16/07/23,"TAN903_L7","TAN903","CELL_FDD",6200,"07-2023",0
16/07/23,"FES042_L9","FES042","CELL_FDD",6200,"07-2023",0
16/07/23,"MAR062_L9","MAR062","CELL_FDD",6200,"07-2023",0
16/07/23,"MAR121_L7","MAR121","CELL_FDD",6200,"07-2023",0
16/07/23,"SA015_L1","SA015","CELL_FDD",1850,"07-2023",0
16/07/23,"AGA1135_L8","AGA1135","CELL_FDD",6200,"07-2023",1
16/07/23,"RAB240_L1","RAB240","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN077_L1","TAN077","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR181_TDD_L2","MAR181","CELL_TDD",41825,"07-2023",0
16/07/23,"KBG652_L2","KBG652","CELL_FDD",1850,"07-2023",0
16/07/23,"KBG624_L2","KBG624","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR606_TDD_L4","MAR606","CELL_TDD",42825,"07-2023",0
16/07/23,"TEM097_L7","TEM097","CELL_FDD",6200,"07-2023",0
16/07/23,"KBG555_L4","KBG555","CELL_FDD",3250,"07-2023",0
16/07/23,"RAB1186_L1","RAB1186","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1627_L6","CAS1627","CELL_FDD",3250,"07-2023",0
16/07/23,"TAN025_TDD_L2","TAN025","CELL_TDD",41825,"07-2023",0
16/07/23,"MOH657_L3","MOH657","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN9180_L3","TAN9180","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1419_L6","CAS1419","CELL_FDD",3250,"07-2023",0
16/07/23,"JAD1018_L1","JAD1018","CELL_FDD",1850,"07-2023",0
16/07/23,"FES145_TDD_L2","FES145","CELL_TDD",41825,"07-2023",0
16/07/23,"MAR152_TDD_L5","MAR152","CELL_TDD",42825,"07-2023",0
16/07/23,"SAF069_TDD_L6","SAF069","CELL_TDD",42825,"07-2023",0
16/07/23,"MEK719_L7","MEK719","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS1693_L6","CAS1693","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1252_TDD_L101","CAS1252","CELL_TDD",41825,"07-2023",0
16/07/23,"CAS1614_L5","CAS1614","CELL_FDD",3250,"07-2023",0
16/07/23,"TAN203_L7","TAN203","CELL_FDD",6200,"07-2023",0
16/07/23,"SET140_L2","SET140","CELL_FDD",1850,"07-2023",0
16/07/23,"TIF003_L4","TIF003","CELL_FDD",3250,"07-2023",0
16/07/23,"SAF049_L2","SAF049","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1549_L6","CAS1549","CELL_FDD",3250,"07-2023",0
16/07/23,"ZAG005_L8","ZAG005","CELL_FDD",6200,"07-2023",1
16/07/23,"BE013_L5","BE013","CELL_FDD",3250,"07-2023",0
16/07/23,"TAN033_L8","TAN033","CELL_FDD",6200,"07-2023",0
16/07/23,"SAF600_L9","SAF600","CELL_FDD",6200,"07-2023",0
16/07/23,"AGA066_L4","AGA066","CELL_FDD",3250,"07-2023",0
16/07/23,"CCH914_L8","CCH914","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS1274_L6","CAS1274","CELL_FDD",3250,"07-2023",0
16/07/23,"KBM821_L2","KBM821","CELL_FDD",1850,"07-2023",1
16/07/23,"AGA1124_L9","AGA1124","CELL_FDD",6200,"07-2023",1
16/07/23,"IMZ094_L2","IMZ094","CELL_FDD",1850,"07-2023",0
16/07/23,"IMZ094_L3","IMZ094","CELL_FDD",1850,"07-2023",0
16/07/23,"RAB1055_L2","RAB1055","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR1145_L1","MAR1145","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR152_TDD_L3","MAR152","CELL_TDD",41825,"07-2023",0
16/07/23,"MOH654_TDD_L1","MOH654","CELL_TDD",41825,"07-2023",0
16/07/23,"FES1127_L8","FES1127","CELL_FDD",6200,"07-2023",1
16/07/23,"JAD1047_L2","JAD1047","CELL_FDD",1850,"07-2023",1
16/07/23,"TEM079_TDD_L1","TEM079","CELL_TDD",41825,"07-2023",0
16/07/23,"MAR065_L4","MAR065","CELL_FDD",3250,"07-2023",0
16/07/23,"TEM004_L8","TEM004","CELL_FDD",6200,"07-2023",0
16/07/23,"MEK367_L8","MEK367","CELL_FDD",6200,"07-2023",0
16/07/23,"TAN702_TDD_L6","TAN702","CELL_TDD",42825,"07-2023",0
16/07/23,"AGA1220_L1","AGA1220","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR014_L6","MAR014","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1083_TDD_L101","CAS1083","CELL_TDD",41825,"07-2023",0
16/07/23,"ESS936_L3","ESS936","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS100_TDD_L104","CAS100","CELL_TDD",42825,"07-2023",0
16/07/23,"CA067_TDD_L102","CA067","CELL_TDD",41825,"07-2023",0
16/07/23,"MAR015_L2","MAR015","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR015_L1","MAR015","CELL_FDD",1850,"07-2023",0
16/07/23,"TEM040_L5","TEM040","CELL_FDD",3250,"07-2023",0
16/07/23,"TEM067_L2","TEM067","CELL_FDD",1850,"07-2023",0
16/07/23,"FES068_L6","FES068","CELL_FDD",3250,"07-2023",1
16/07/23,"KHM910_L2","KHM910","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1526_L6","CAS1526","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1426_L4","CAS1426","CELL_FDD",3250,"07-2023",0
16/07/23,"IML200_L4","IML200","CELL_FDD",3250,"07-2023",0
16/07/23,"TAN9034_L7","TAN9034","CELL_FDD",6200,"07-2023",1
16/07/23,"CAS1546_L6","CAS1546","CELL_FDD",3250,"07-2023",0
16/07/23,"MOH651_L5","MOH651","CELL_FDD",3250,"07-2023",0
16/07/23,"GRF933_L5","GRF933","CELL_FDD",3250,"07-2023",0
16/07/23,"BNG011_L6","BNG011","CELL_FDD",3250,"07-2023",0
16/07/23,"ERR849_L4","ERR849","CELL_FDD",3250,"07-2023",0
16/07/23,"SAF651_L5","SAF651","CELL_FDD",3250,"07-2023",0
16/07/23,"KHM907_L5","KHM907","CELL_FDD",3250,"07-2023",0
16/07/23,"MAR992_L4","MAR992","CELL_FDD",3250,"07-2023",0
16/07/23,"RAB1052_L6","RAB1052","CELL_FDD",3250,"07-2023",0
16/07/23,"RAB1052_L5","RAB1052","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1862_L1","CAS1862","CELL_FDD",1850,"07-2023",0
16/07/23,"OUJ914_L1","OUJ914","CELL_FDD",1850,"07-2023",0
16/07/23,"TAR982_L2","TAR982","CELL_FDD",1850,"07-2023",0
16/07/23,"EKL003_L1","EKL003","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR1029_L3","MAR1029","CELL_FDD",1850,"07-2023",0
16/07/23,"BEN911_L1","BEN911","CELL_FDD",1850,"07-2023",1
16/07/23,"TAN991_TDD_L6","TAN991","CELL_TDD",42825,"07-2023",0
16/07/23,"TAN081_TDD_L1","TAN081","CELL_TDD",41825,"07-2023",0
16/07/23,"TAN957_L9","TAN957","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS1476_L9","CAS1476","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS1530_L1","CAS1530","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR219_TDD_L5","MAR219","CELL_TDD",42825,"07-2023",0
16/07/23,"FES193_TDD_L6","FES193","CELL_TDD",42825,"07-2023",0
16/07/23,"MEK718_L2","MEK718","CELL_FDD",1850,"07-2023",0
16/07/23,"EKL004_L6","EKL004","CELL_FDD",3250,"07-2023",0
16/07/23,"MEK385_L5","MEK385","CELL_FDD",3250,"07-2023",0
16/07/23,"SGH930_L2","SGH930","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1865_L2","CAS1865","CELL_FDD",1850,"07-2023",0
16/07/23,"NAD1009_L3","NAD1009","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS722_L3","CAS722","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS722_L7","CAS722","CELL_FDD",6200,"07-2023",0
16/07/23,"TIF123_L6","TIF123","CELL_FDD",3250,"07-2023",0
16/07/23,"OLA003_L9","OLA003","CELL_FDD",6200,"07-2023",0
16/07/23,"MOH605_TDD_L6","MOH605","CELL_TDD",42825,"07-2023",0
16/07/23,"CAS1820_L7","CAS1820","CELL_FDD",6200,"07-2023",0
16/07/23,"MAR1249_L1","MAR1249","CELL_FDD",1850,"07-2023",0
16/07/23,"FES193_TDD_L5","FES193","CELL_TDD",42825,"07-2023",0
16/07/23,"OUJ056_L3","OUJ056","CELL_FDD",1850,"07-2023",0
16/07/23,"KEN970_L3","KEN970","CELL_FDD",1850,"07-2023",0
16/07/23,"KEN976_L2","KEN976","CELL_FDD",1850,"07-2023",0
16/07/23,"AGA073_TDD_L1","AGA073","CELL_TDD",41825,"07-2023",0
16/07/23,"CAS1568_L1","CAS1568","CELL_FDD",1850,"07-2023",0
16/07/23,"FE015_TDD_L3","FE015","CELL_TDD",41825,"07-2023",0
16/07/23,"TIF113_L3","TIF113","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR1093_L7","MAR1093","CELL_FDD",6200,"07-2023",0
16/07/23,"MEK354_TDD_L4","MEK354","CELL_TDD",42825,"07-2023",0
16/07/23,"MAR989_TDD_L6","MAR989","CELL_TDD",42825,"07-2023",0
16/07/23,"MEK372_TDD_L2","MEK372","CELL_TDD",41825,"07-2023",0
16/07/23,"MEK648_TDD_L4","MEK648","CELL_TDD",42825,"07-2023",0
16/07/23,"CAS170_TDD_L103","CAS170","CELL_TDD",41825,"07-2023",0
16/07/23,"CAS1335_L3","CAS1335","CELL_FDD",1850,"07-2023",0
16/07/23,"FES1081_TDD_L2","FES1081","CELL_TDD",41825,"07-2023",0
16/07/23,"MAR984_TDD_L1","MAR984","CELL_TDD",41825,"07-2023",0
16/07/23,"JA163_L3_B","JA163","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN954_L7","TAN954","CELL_FDD",6200,"07-2023",0
16/07/23,"MOH653_L3","MOH653","CELL_FDD",1850,"07-2023",0
16/07/23,"RAB1000_L2","RAB1000","CELL_FDD",1850,"07-2023",0
16/07/23,"KFR221_L1","KFR221","CELL_FDD",1850,"07-2023",0
16/07/23,"AGA1064_L3","AGA1064","CELL_FDD",1850,"07-2023",0
16/07/23,"TEM047_L1","TEM047","CELL_FDD",1850,"07-2023",0
16/07/23,"FES090_L5","FES090","CELL_FDD",3250,"07-2023",0
16/07/23,"FES972_L2_4T4R","FES972","CELL_FDD",1850,"07-2023",0
16/07/23,"MEK383_L1","MEK383","CELL_FDD",1850,"07-2023",0
16/07/23,"AGA094_L1_4T4R","AGA094","CELL_FDD",1850,"07-2023",0
16/07/23,"NAD976_L3","NAD976","CELL_FDD",1850,"07-2023",0
16/07/23,"OUJ085_L1","OUJ085","CELL_FDD",1850,"07-2023",0
16/07/23,"OUJ077_L2","OUJ077","CELL_FDD",1850,"07-2023",0
16/07/23,"OUJ092_L1","OUJ092","CELL_FDD",1850,"07-2023",0
16/07/23,"OUJ072_L2","OUJ072","CELL_FDD",1850,"07-2023",0
16/07/23,"MOH630_L3","MOH630","CELL_FDD",1850,"07-2023",0
16/07/23,"MEK369_L3","MEK369","CELL_FDD",1850,"07-2023",0
16/07/23,"JA009_L2","JA009","CELL_FDD",1850,"07-2023",0
16/07/23,"JAD320_L2","JAD320","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1228_L2","CAS1228","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR1040_L2","MAR1040","CELL_FDD",1850,"07-2023",0
16/07/23,"TET876_L1","TET876","CELL_FDD",1850,"07-2023",0
16/07/23,"BEN916_L6","BEN916","CELL_FDD",3250,"07-2023",0
16/07/23,"BE013_TDD_L5","BE013","CELL_TDD",42825,"07-2023",0
16/07/23,"SET962_L7","SET962","CELL_FDD",6200,"07-2023",0
16/07/23,"KFR685_L2","KFR685","CELL_FDD",1850,"07-2023",0
16/07/23,"SE018_L9","SE018","CELL_FDD",6200,"07-2023",1
16/07/23,"CA022_TDD_L105","CA022","CELL_TDD",42825,"07-2023",0
16/07/23,"JAD403_L7","JAD403","CELL_FDD",6200,"07-2023",1
16/07/23,"TAN9146_L6","TAN9146","CELL_FDD",3250,"07-2023",0
16/07/23,"JAD400_L6","JAD400","CELL_FDD",3250,"07-2023",0
16/07/23,"CHI969_L5","CHI969","CELL_FDD",3250,"07-2023",0
16/07/23,"AGA1107_TDD_L4","AGA1107","CELL_TDD",42825,"07-2023",0
16/07/23,"IMI031_L1","IMI031","CELL_FDD",1850,"07-2023",0
16/07/23,"TEM061_L6","TEM061","CELL_FDD",3250,"07-2023",0
16/07/23,"BRK818_L9","BRK818","CELL_FDD",6200,"07-2023",0
16/07/23,"KBM821_L8","KBM821","CELL_FDD",6200,"07-2023",0
16/07/23,"MAR1146_L5","MAR1146","CELL_FDD",3250,"07-2023",0
16/07/23,"AGA003_TDD_L6","AGA003","CELL_TDD",42825,"07-2023",0
16/07/23,"TAN9139_L3","TAN9139","CELL_FDD",1850,"07-2023",0
16/07/23,"FES1091_L3","FES1091","CELL_FDD",1850,"07-2023",0
16/07/23,"RAB071_TDD_L6","RAB071","CELL_TDD",42825,"07-2023",0
16/07/23,"RAB071_TDD_L4","RAB071","CELL_TDD",42825,"07-2023",0
16/07/23,"AGA1054_TDD_L2","AGA1054","CELL_TDD",41825,"07-2023",0
16/07/23,"BEN974_L9","BEN974","CELL_FDD",6200,"07-2023",1
16/07/23,"MOB802_L2","MOB802","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1755_L2","CAS1755","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1755_L9","CAS1755","CELL_FDD",6200,"07-2023",0
16/07/23,"BEN1008_L9","BEN1008","CELL_FDD",6200,"07-2023",0
16/07/23,"TIZ1020_L1","TIZ1020","CELL_FDD",1850,"07-2023",0
16/07/23,"IMI013_L3","IMI013","CELL_FDD",1850,"07-2023",1
16/07/23,"SMA015_L2","SMA015","CELL_FDD",1850,"07-2023",0
16/07/23,"TET608_L4","TET608","CELL_FDD",3250,"07-2023",0
16/07/23,"MAR112_TDD_L4","MAR112","CELL_TDD",42825,"07-2023",0
16/07/23,"CAS1444_L7","CAS1444","CELL_FDD",6200,"07-2023",0
16/07/23,"SID920_L9","SID920","CELL_FDD",6200,"07-2023",1
16/07/23,"KFR022_L9","KFR022","CELL_FDD",6200,"07-2023",0
16/07/23,"KBM821_L7","KBM821","CELL_FDD",6200,"07-2023",1
16/07/23,"TIZ055_L1","TIZ055","CELL_FDD",1850,"07-2023",0
16/07/23,"KBG651_L3","KBG651","CELL_FDD",1850,"07-2023",1
16/07/23,"MEK650_L8","MEK650","CELL_FDD",6200,"07-2023",1
16/07/23,"JRD009_L2","JRD009","CELL_FDD",1850,"07-2023",1
16/07/23,"MAR1096_L1","MAR1096","CELL_FDD",1850,"07-2023",0
16/07/23,"FES1044_TDD_L4","FES1044","CELL_TDD",42825,"07-2023",0
16/07/23,"TET845_L8","TET845","CELL_FDD",6200,"07-2023",1
16/07/23,"TIZ1012_L8","TIZ1012","CELL_FDD",6200,"07-2023",0
16/07/23,"MAR1155_L5","MAR1155","CELL_FDD",3250,"07-2023",0
16/07/23,"TIE002_L9","TIE002","CELL_FDD",6200,"07-2023",1
16/07/23,"AGA1076_TDD_L4","AGA1076","CELL_TDD",42825,"07-2023",0
16/07/23,"TAN1032_L6","TAN1032","CELL_FDD",3250,"07-2023",0
16/07/23,"SAF708_L2","SAF708","CELL_FDD",1850,"07-2023",0
16/07/23,"TET608_L9","TET608","CELL_FDD",6200,"07-2023",0
16/07/23,"TET201_L1","TET201","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN251_L3","TAN251","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN020_L1","TAN020","CELL_FDD",1850,"07-2023",0
16/07/23,"BE012_L3","BE012","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS264_L1","CAS264","CELL_FDD",1850,"07-2023",0
16/07/23,"TAZ876_L3","TAZ876","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR1223_L6","MAR1223","CELL_FDD",3250,"07-2023",0
16/07/23,"FES077_L5","FES077","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS148_L3","CAS148","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR971_L9","MAR971","CELL_FDD",6200,"07-2023",0
16/07/23,"FE008_L6","FE008","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1587_L7","CAS1587","CELL_FDD",6200,"07-2023",1
16/07/23,"TAN9213_L1","TAN9213","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1671_L7","CAS1671","CELL_FDD",6200,"07-2023",0
16/07/23,"TAN9155_L3","TAN9155","CELL_FDD",1850,"07-2023",0
16/07/23,"FES940_L3","FES940","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1569_L3","CAS1569","CELL_FDD",1850,"07-2023",0
16/07/23,"ASI053_TDD_L2","ASI053","CELL_TDD",41825,"07-2023",0
16/07/23,"TAN9059_L7","TAN9059","CELL_FDD",6200,"07-2023",0
16/07/23,"KEN965_TDD_L6","KEN965","CELL_TDD",42825,"07-2023",0
16/07/23,"FES935_L5","FES935","CELL_FDD",3250,"07-2023",0
16/07/23,"MAR980_TDD_L4","MAR980","CELL_TDD",42825,"07-2023",0
16/07/23,"CAS1647_L3","CAS1647","CELL_FDD",1850,"07-2023",0
16/07/23,"RAB351_L9","RAB351","CELL_FDD",6200,"07-2023",0
16/07/23,"SEF941_L3","SEF941","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1862_L6","CAS1862","CELL_FDD",3250,"07-2023",0
16/07/23,"CA077_TDD_L103","CA077","CELL_TDD",41825,"07-2023",0
16/07/23,"MDL011_L1","MDL011","CELL_FDD",1850,"07-2023",0
16/07/23,"AGA1016_L4","AGA1016","CELL_FDD",3250,"07-2023",0
16/07/23,"CA082_L9","CA082","CELL_FDD",6200,"07-2023",1
16/07/23,"MAR616_L8","MAR616","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS1173_L5","CAS1173","CELL_FDD",3250,"07-2023",0
16/07/23,"SET911_L1","SET911","CELL_FDD",1850,"07-2023",0
16/07/23,"ESS955_L7","ESS955","CELL_FDD",6200,"07-2023",1
16/07/23,"MON001_L9","MON001","CELL_FDD",6200,"07-2023",0
16/07/23,"MON001_L7","MON001","CELL_FDD",6200,"07-2023",0
16/07/23,"TAN9018_L1","TAN9018","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1201_L9","CAS1201","CELL_FDD",6200,"07-2023",1
16/07/23,"CAS1491_L8","CAS1491","CELL_FDD",6200,"07-2023",1
16/07/23,"CAS1564_L8","CAS1564","CELL_FDD",6200,"07-2023",0
16/07/23,"ZAI101_L5","ZAI101","CELL_FDD",3250,"07-2023",0
16/07/23,"BNG004_L6","BNG004","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1257_L6","CAS1257","CELL_FDD",3250,"07-2023",0
16/07/23,"GUE030_L3","GUE030","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS587_L3","CAS587","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS474_L2","CAS474","CELL_FDD",1850,"07-2023",0
16/07/23,"RAB101_L2","RAB101","CELL_FDD",1850,"07-2023",1
16/07/23,"RAB177_L3","RAB177","CELL_FDD",1850,"07-2023",0
16/07/23,"NAD965_L1","NAD965","CELL_FDD",1850,"07-2023",0
16/07/23,"NAD965_L3","NAD965","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR963_L3","MAR963","CELL_FDD",1850,"07-2023",0
16/07/23,"MOH613_L2","MOH613","CELL_FDD",1850,"07-2023",0
16/07/23,"FES1045_L5","FES1045","CELL_FDD",3250,"07-2023",0
16/07/23,"MEK678_L1","MEK678","CELL_FDD",1850,"07-2023",0
16/07/23,"MEK675_L1","MEK675","CELL_FDD",1850,"07-2023",0
16/07/23,"TET880_L6","TET880","CELL_FDD",3250,"07-2023",0
16/07/23,"TET880_L4","TET880","CELL_FDD",3250,"07-2023",1
16/07/23,"RA014_L7","RA014","CELL_FDD",6200,"07-2023",1
16/07/23,"CAS1624_L7","CAS1624","CELL_FDD",6200,"07-2023",0
16/07/23,"OUK007_L3","OUK007","CELL_FDD",1850,"07-2023",0
16/07/23,"KEN969_L8","KEN969","CELL_FDD",6200,"07-2023",0
16/07/23,"TIZ102_L9","TIZ102","CELL_FDD",6200,"07-2023",0
16/07/23,"TEM044_L5","TEM044","CELL_FDD",3250,"07-2023",0
16/07/23,"TEM051_L5","TEM051","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1170_TDD_L103","CAS1170","CELL_TDD",41825,"07-2023",0
16/07/23,"MEK378_L5","MEK378","CELL_FDD",3250,"07-2023",0
16/07/23,"BRK826_L7","BRK826","CELL_FDD",6200,"07-2023",0
16/07/23,"OUJ093_L2","OUJ093","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1314_L2","CAS1314","CELL_FDD",1850,"07-2023",0
16/07/23,"KEN975_L1","KEN975","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR1021_L3","MAR1021","CELL_FDD",1850,"07-2023",0
16/07/23,"FES964_L2","FES964","CELL_FDD",1850,"07-2023",0
16/07/23,"MEK392_L7","MEK392","CELL_FDD",6200,"07-2023",0
16/07/23,"KEN1067_L2","KEN1067","CELL_FDD",1850,"07-2023",0
16/07/23,"ME028_L2","ME028","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1302_L2","CAS1302","CELL_FDD",1850,"07-2023",0
16/07/23,"FES964_L3","FES964","CELL_FDD",1850,"07-2023",0
16/07/23,"NAD093_L2","NAD093","CELL_FDD",1850,"07-2023",1
16/07/23,"MAR046_TDD_L4","MAR046","CELL_TDD",42825,"07-2023",0
16/07/23,"KBG401_L9","KBG401","CELL_FDD",6200,"07-2023",0
16/07/23,"MEK385_L1","MEK385","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR949_L7","MAR949","CELL_FDD",6200,"07-2023",0
16/07/23,"MAR996_TDD_L1","MAR996","CELL_TDD",41825,"07-2023",0
16/07/23,"CAS1430_L5","CAS1430","CELL_FDD",3250,"07-2023",0
16/07/23,"AGA1070_TDD_L5","AGA1070","CELL_TDD",42825,"07-2023",0
16/07/23,"MAR1037_TDD_L3","MAR1037","CELL_TDD",41825,"07-2023",0
16/07/23,"MAR1158_L3","MAR1158","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR1143_L7","MAR1143","CELL_FDD",6200,"07-2023",0
16/07/23,"MAR1137_L8","MAR1137","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS1314_L9","CAS1314","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS1284_L3","CAS1284","CELL_FDD",1850,"07-2023",0
16/07/23,"MED003_L5","MED003","CELL_FDD",3250,"07-2023",0
16/07/23,"FES1022_L5","FES1022","CELL_FDD",3250,"07-2023",0
16/07/23,"FES1022_L6","FES1022","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1319_L5","CAS1319","CELL_FDD",3250,"07-2023",0
16/07/23,"AGA1023_L5","AGA1023","CELL_FDD",3250,"07-2023",0
16/07/23,"MOH631_L3","MOH631","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1500_L3","CAS1500","CELL_FDD",1850,"07-2023",0
16/07/23,"OUJ844_L2","OUJ844","CELL_FDD",1850,"07-2023",0
16/07/23,"MOH632_L2","MOH632","CELL_FDD",1850,"07-2023",1
16/07/23,"KBG183","KBG183","CELL_FDD",1850,"07-2023",0
16/07/23,"OUJ836_L3","OUJ836","CELL_FDD",1850,"07-2023",0
16/07/23,"SET932_L1","SET932","CELL_FDD",1850,"07-2023",0
16/07/23,"RAB960_L1","RAB960","CELL_FDD",1850,"07-2023",0
16/07/23,"FES1035_L8","FES1035","CELL_FDD",6200,"07-2023",0
16/07/23,"TAN9131_L9","TAN9131","CELL_FDD",6200,"07-2023",1
16/07/23,"TEM045_L5","TEM045","CELL_FDD",3250,"07-2023",0
16/07/23,"RAB141_TDD_L1","RAB141","CELL_TDD",41825,"07-2023",0
16/07/23,"SET983_L6","SET983","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS587_TDD_L102","CAS587","CELL_TDD",41825,"07-2023",0
16/07/23,"NAD986_L7","NAD986","CELL_FDD",6200,"07-2023",0
16/07/23,"SET1070_L2","SET1070","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1461_L1","CAS1461","CELL_FDD",1850,"07-2023",0
